taluk,district,latitude,longitude,year,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,scene_count,platform,data_source
Almel,Vijayapura,17.060268,76.284396,2023,0.4365,0.1089,0.4365,0.4365,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kalasa,Chikkamagaluru,13.224577,75.313777,2019,0.8003,0.1053,0.8003,0.8003,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kalasa,Chikkamagaluru,13.224577,75.313777,2020,0.7658,0.1753,0.7658,0.7658,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Kalasa,Chikkamagaluru,13.224577,75.313777,2021,0.7545,0.1608,0.7545,0.7545,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kalasa,Chikkamagaluru,13.224577,75.313777,2022,0.7574,0.1647,0.7574,0.7574,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kalasa,Chikkamagaluru,13.224577,75.313777,2023,0.7692,0.1627,0.7692,0.7692,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yaragatti,Belagavi,16.001171,75.018884,2019,0.4665,0.1074,0.4665,0.4665,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yaragatti,Belagavi,16.001171,75.018884,2020,0.4042,0.0848,0.4042,0.4042,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yaragatti,Belagavi,16.001171,75.018884,2021,0.4993,0.0918,0.4993,0.4993,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yaragatti,Belagavi,16.001171,75.018884,2022,0.3993,0.1,0.3993,0.3993,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yaragatti,Belagavi,16.001171,75.018884,2023,0.4098,0.1047,0.4098,0.4098,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ullala,Dakshina Kannada,12.815387,74.926361,2019,0.6055,0.1542,0.6055,0.6055,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Ullala,Dakshina Kannada,12.815387,74.926361,2020,0.4878,0.1935,0.4878,0.4878,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Ullala,Dakshina Kannada,12.815387,74.926361,2021,0.5936,0.1935,0.5936,0.5936,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ullala,Dakshina Kannada,12.815387,74.926361,2022,0.5431,0.1895,0.5431,0.5431,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ullala,Dakshina Kannada,12.815387,74.926361,2023,0.5936,0.199,0.5936,0.5936,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mulki,Dakshina Kannada,13.077034,74.832727,2019,0.7533,0.1036,0.7533,0.7533,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mulki,Dakshina Kannada,13.077034,74.832727,2020,0.7353,0.0852,0.7353,0.7353,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Mulki,Dakshina Kannada,13.077034,74.832727,2021,0.7665,0.0873,0.7665,0.7665,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Mulki,Dakshina Kannada,13.077034,74.832727,2022,0.7627,0.0939,0.7627,0.7627,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Mulki,Dakshina Kannada,13.077034,74.832727,2023,0.7668,0.1164,0.7668,0.7668,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yelahanka,Bengaluru (Urban),13.140664,77.586495,2019,0.5707,0.1199,0.5707,0.5707,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yelahanka,Bengaluru (Urban),13.140664,77.586495,2020,0.6187,0.1149,0.6187,0.6187,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yelahanka,Bengaluru (Urban),13.140664,77.586495,2021,0.4861,0.0967,0.4861,0.4861,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Yelahanka,Bengaluru (Urban),13.140664,77.586495,2022,0.6536,0.1441,0.6536,0.6536,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Yelahanka,Bengaluru (Urban),13.140664,77.586495,2023,0.6001,0.1329,0.6001,0.6001,1,landsat-8,Landsat C2 L2 (Planetary Computer)
K.R.Nagar,Mysuru,12.473517,76.38014,2019,0.4795,0.1169,0.4795,0.4795,1,landsat-8,Landsat C2 L2 (Planetary Computer)
K.R.Nagar,Mysuru,12.473517,76.38014,2020,0.4215,0.0944,0.4215,0.4215,1,landsat-7,Landsat C2 L2 (Planetary Computer)
K.R.Nagar,Mysuru,12.473517,76.38014,2021,0.4491,0.1146,0.4491,0.4491,1,landsat-9,Landsat C2 L2 (Planetary Computer)
K.R.Nagar,Mysuru,12.473517,76.38014,2022,0.4883,0.1025,0.4883,0.4883,1,landsat-9,Landsat C2 L2 (Planetary Computer)
K.R.Nagar,Mysuru,12.473517,76.38014,2023,0.1214,0.1215,0.1214,0.1214,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kanakpura,Bengaluru South,12.432532,77.431971,2019,0.528,0.1902,0.528,0.528,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kanakpura,Bengaluru South,12.432532,77.431971,2020,0.6202,0.162,0.6202,0.6202,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kanakpura,Bengaluru South,12.432532,77.431971,2021,0.6055,0.1095,0.6055,0.6055,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Kanakpura,Bengaluru South,12.432532,77.431971,2022,0.7007,0.116,0.7007,0.7007,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Kanakpura,Bengaluru South,12.432532,77.431971,2023,0.6917,0.1606,0.6917,0.6917,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Harohalli,Bengaluru South,12.630314,77.509305,2019,0.2194,0.1576,0.2194,0.2194,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Harohalli,Bengaluru South,12.630314,77.509305,2020,0.692,0.068,0.692,0.692,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Harohalli,Bengaluru South,12.630314,77.509305,2021,0.6805,0.0616,0.6805,0.6805,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Harohalli,Bengaluru South,12.630314,77.509305,2022,0.7461,0.0597,0.7461,0.7461,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Harohalli,Bengaluru South,12.630314,77.509305,2023,0.7026,0.0797,0.7026,0.7026,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Arakera,Raichur,16.274434,76.939363,2019,0.4563,0.1148,0.4563,0.4563,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Arakera,Raichur,16.274434,76.939363,2020,0.4372,0.0759,0.4372,0.4372,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Arakera,Raichur,16.274434,76.939363,2021,0.4234,0.1043,0.4234,0.4234,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Arakera,Raichur,16.274434,76.939363,2022,0.3379,0.0758,0.3379,0.3379,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Arakera,Raichur,16.274434,76.939363,2023,0.3761,0.1045,0.3761,0.3761,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devdurga,Raichur,16.405809,76.995119,2019,0.6978,0.073,0.6978,0.6978,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devdurga,Raichur,16.405809,76.995119,2020,0.5313,0.0946,0.5313,0.5313,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Devdurga,Raichur,16.405809,76.995119,2021,0.5908,0.1014,0.5908,0.5908,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Devdurga,Raichur,16.405809,76.995119,2022,0.5671,0.0889,0.5671,0.5671,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Devdurga,Raichur,16.405809,76.995119,2023,0.6072,0.1112,0.6072,0.6072,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Terdal,Bagalkote,16.492599,75.046567,2019,0.3308,0.0616,0.3308,0.3308,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Terdal,Bagalkote,16.492599,75.046567,2020,0.2688,0.0751,0.2688,0.2688,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Terdal,Bagalkote,16.492599,75.046567,2021,0.301,0.1116,0.301,0.301,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Terdal,Bagalkote,16.492599,75.046567,2022,0.2383,0.0775,0.2383,0.2383,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Terdal,Bagalkote,16.492599,75.046567,2023,0.2534,0.1023,0.2534,0.2534,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Manchenahalli,Chikkaballapura,13.501547,77.599179,2019,0.455,0.1484,0.455,0.455,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Manchenahalli,Chikkaballapura,13.501547,77.599179,2020,0.4981,0.1533,0.4981,0.4981,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Manchenahalli,Chikkaballapura,13.501547,77.599179,2021,0.5111,0.1274,0.5111,0.5111,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Manchenahalli,Chikkaballapura,13.501547,77.599179,2022,0.55,0.1635,0.55,0.55,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Manchenahalli,Chikkaballapura,13.501547,77.599179,2023,0.4922,0.1316,0.4922,0.4922,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chelur,Chikkaballapura,13.724238,78.04385,2019,0.378,0.0741,0.378,0.378,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chelur,Chikkaballapura,13.724238,78.04385,2020,0.449,0.0894,0.449,0.449,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Chelur,Chikkaballapura,13.724238,78.04385,2021,0.4596,0.0877,0.4596,0.4596,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chelur,Chikkaballapura,13.724238,78.04385,2022,0.502,0.0956,0.502,0.502,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Chelur,Chikkaballapura,13.724238,78.04385,2023,0.4049,0.0973,0.4049,0.4049,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ron,Gadag,15.701183,75.677663,2019,0.5647,0.0869,0.5647,0.5647,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ron,Gadag,15.701183,75.677663,2020,0.542,0.0666,0.542,0.542,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Ron,Gadag,15.701183,75.677663,2021,0.6124,0.0657,0.6124,0.6124,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Ron,Gadag,15.701183,75.677663,2022,0.616,0.0955,0.616,0.616,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Ron,Gadag,15.701183,75.677663,2023,0.5505,0.0806,0.5505,0.5505,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangarpet,Kolara,12.920329,78.179653,2019,0.5126,0.1045,0.5126,0.5126,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Bangarpet,Kolara,12.920329,78.179653,2020,0.5723,0.0682,0.5723,0.5723,1,landsat-7,Landsat C2 L2 (Planetary Computer)
Bangarpet,Kolara,12.920329,78.179653,2021,0.5196,0.1541,0.5196,0.5196,1,landsat-8,Landsat C2 L2 (Planetary Computer)
Bangarpet,Kolara,12.920329,78.179653,2022,0.6001,0.1233,0.6001,0.6001,1,landsat-9,Landsat C2 L2 (Planetary Computer)
Bangarpet,Kolara,12.920329,78.179653,2023,0.555,0.13,0.555,0.555,1,landsat-8,Landsat C2 L2 (Planetary Computer)
