point_id_yr,year,avg_monthly_rainfall_mm,max_temp_c,min_temp_c,avg_humidity_pct,avg_root_zone_wetness,api_source
K.R_003_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_003_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_004_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_004_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_004_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_004_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_004_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_005_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_005_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_005_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_005_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_005_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_006_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_006_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_006_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_006_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_006_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_007_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_007_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_007_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_007_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_007_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_008_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_008_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_008_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_008_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_008_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
K.R_009_2019,2019,3.2,32.54,17.47,69.91,0.68,NASA POWER (Regional 0.5° Grid)
K.R_009_2020,2020,3.67,31.62,16.96,74.02,0.72,NASA POWER (Regional 0.5° Grid)
K.R_009_2021,2021,4.37,31.04,16.42,76.64,0.74,NASA POWER (Regional 0.5° Grid)
K.R_009_2022,2022,4.92,30.58,15.68,77.79,0.76,NASA POWER (Regional 0.5° Grid)
K.R_009_2023,2023,2.22,33.02,16.57,68.86,0.64,NASA POWER (Regional 0.5° Grid)
KAN_000_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_000_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_000_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_000_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_000_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_001_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_001_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_001_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_001_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_001_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_002_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_002_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_002_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_002_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_002_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_003_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_003_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_003_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_003_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_003_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_004_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_004_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_004_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_004_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_004_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_005_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_005_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_005_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_005_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_005_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_006_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_006_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_006_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_006_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_006_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_007_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_007_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_007_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_007_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_007_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_008_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_008_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_008_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_008_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_008_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
KAN_009_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
KAN_009_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
KAN_009_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
KAN_009_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
KAN_009_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_000_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_000_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_000_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_000_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_000_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_001_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_001_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_001_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_001_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_001_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_002_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_002_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_002_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_002_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_002_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_003_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_003_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_003_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_003_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_003_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_004_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_004_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_004_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_004_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_004_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_005_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_005_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_005_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_005_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_005_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_006_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_006_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_006_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_006_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_006_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_007_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_007_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_007_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_007_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_007_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_008_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_008_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_008_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_008_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_008_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
HAR_009_2019,2019,2.46,34.41,17.7,66.53,0.55,NASA POWER (Regional 0.5° Grid)
HAR_009_2020,2020,2.7,33.01,17.14,70.31,0.59,NASA POWER (Regional 0.5° Grid)
HAR_009_2021,2021,3.53,32.62,16.78,73.82,0.61,NASA POWER (Regional 0.5° Grid)
HAR_009_2022,2022,3.86,32.24,16.06,74.73,0.65,NASA POWER (Regional 0.5° Grid)
HAR_009_2023,2023,2.16,34.06,16.7,68.35,0.55,NASA POWER (Regional 0.5° Grid)
ARA_000_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_000_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_000_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_000_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_000_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_001_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_001_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_001_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_001_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_001_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_002_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_002_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_002_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_002_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_002_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_003_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_003_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_003_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_003_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_003_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_004_2019,2019,1.38,37.27,19.18,55.31,0.63,NASA POWER (Regional 0.5° Grid)
ARA_004_2020,2020,2.67,35.39,18.84,63.34,0.7,NASA POWER (Regional 0.5° Grid)
ARA_004_2021,2021,1.78,36.22,18.59,61.58,0.64,NASA POWER (Regional 0.5° Grid)
ARA_004_2022,2022,2.05,36.17,18.17,61.25,0.66,NASA POWER (Regional 0.5° Grid)
ARA_004_2023,2023,1.3,37.89,19.03,53.71,0.62,NASA POWER (Regional 0.5° Grid)
ARA_005_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_005_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_005_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_005_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_005_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_006_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_006_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_006_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_006_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_006_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_007_2019,2019,1.38,37.27,19.18,55.31,0.63,NASA POWER (Regional 0.5° Grid)
ARA_007_2020,2020,2.67,35.39,18.84,63.34,0.7,NASA POWER (Regional 0.5° Grid)
ARA_007_2021,2021,1.78,36.22,18.59,61.58,0.64,NASA POWER (Regional 0.5° Grid)
ARA_007_2022,2022,2.05,36.17,18.17,61.25,0.66,NASA POWER (Regional 0.5° Grid)
ARA_007_2023,2023,1.3,37.89,19.03,53.71,0.62,NASA POWER (Regional 0.5° Grid)
ARA_008_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_008_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_008_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_008_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_008_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
ARA_009_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
ARA_009_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
ARA_009_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
ARA_009_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
ARA_009_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_000_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_000_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_000_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_000_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_000_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_001_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_001_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_001_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_001_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_001_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_002_2019,2019,1.41,37.14,19.35,55.81,0.63,NASA POWER (Regional 0.5° Grid)
DEV_002_2020,2020,2.96,35.07,18.92,64.21,0.72,NASA POWER (Regional 0.5° Grid)
DEV_002_2021,2021,1.99,35.72,18.42,63.13,0.66,NASA POWER (Regional 0.5° Grid)
DEV_002_2022,2022,2.19,36.12,18.22,61.8,0.67,NASA POWER (Regional 0.5° Grid)
DEV_002_2023,2023,1.63,37.5,18.93,55.77,0.63,NASA POWER (Regional 0.5° Grid)
DEV_003_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_003_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_003_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_003_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_003_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_004_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_004_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_004_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_004_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_004_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_005_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_005_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_005_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_005_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_005_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_006_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_006_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_006_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_006_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_006_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_007_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_007_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_007_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_007_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_007_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_008_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_008_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_008_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_008_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_008_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
DEV_009_2019,2019,1.39,37.45,19.14,53.99,0.63,NASA POWER (Regional 0.5° Grid)
DEV_009_2020,2020,2.91,35.43,18.64,62.8,0.72,NASA POWER (Regional 0.5° Grid)
DEV_009_2021,2021,2.1,35.89,18.26,61.97,0.66,NASA POWER (Regional 0.5° Grid)
DEV_009_2022,2022,2.09,36.18,18.17,59.9,0.66,NASA POWER (Regional 0.5° Grid)
DEV_009_2023,2023,1.51,37.6,18.98,53.64,0.62,NASA POWER (Regional 0.5° Grid)
TER_000_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_000_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_000_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_000_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_000_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_001_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_001_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_001_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_001_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_001_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_002_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_002_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_002_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_002_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_002_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_003_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_003_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_003_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_003_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_003_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_004_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_004_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_004_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_004_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_004_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_005_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_005_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_005_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_005_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_005_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_006_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
TER_006_2020,2020,2.76,34.48,17.14,66.11,0.69,NASA POWER (Regional 0.5° Grid)
TER_006_2021,2021,2.53,34.3,17.28,66.1,0.67,NASA POWER (Regional 0.5° Grid)
TER_006_2022,2022,2.34,34.87,16.8,64.87,0.67,NASA POWER (Regional 0.5° Grid)
TER_006_2023,2023,1.42,36.07,17.52,55.97,0.62,NASA POWER (Regional 0.5° Grid)
TER_007_2019,2019,2.72,35.29,17.33,61.45,0.69,NASA POWER (Regional 0.5° Grid)
