point_id,taluk,latitude,longitude,clay_pct,sand_pct,silt_pct,pH,nitrogen_g_per_kg,organic_carbon_dg_per_kg,bulk_density_cg_per_cm3,api_source
NAN_008,Nanjangud,12.06081017790801,76.61827096219571,33.3,37.6,29.2,7.1,1.89,200.0,136.0,ISRIC SoilGrids v2.0
NAN_009,Nanjangud,12.12506792356904,76.72656000596228,34.1,35.9,30.0,6.9,1.9,185.0,135.0,ISRIC SoilGrids v2.0
T.N_000,T.Narasipura,12.233434419145523,77.02069994229065,32.9,36.3,30.8,6.7,2.0,437.0,132.0,ISRIC SoilGrids v2.0
T.N_001,T.Narasipura,12.329978341551932,76.9730415430262,34.0,37.4,28.6,6.9,1.62,184.0,140.0,ISRIC SoilGrids v2.0
T.N_002,T.Narasipura,12.123351727728474,76.96863350148406,36.6,33.3,30.1,6.8,1.85,230.0,135.0,ISRIC SoilGrids v2.0
T.N_003,T.Narasipura,12.386665215825705,76.85407736430858,30.0,37.6,32.5,6.9,1.47,178.0,138.0,ISRIC SoilGrids v2.0
T.N_004,T.Narasipura,12.158596526990742,77.0193941506815,32.1,37.4,30.5,6.6,1.82,210.0,134.0,ISRIC SoilGrids v2.0
T.N_005,T.Narasipura,12.328301851753066,76.89858927525003,30.0,37.3,32.7,6.5,1.72,207.0,137.0,ISRIC SoilGrids v2.0
T.N_006,T.Narasipura,12.312671775668305,76.85264902918163,36.1,34.2,29.6,6.6,2.22,216.0,137.0,ISRIC SoilGrids v2.0
T.N_007,T.Narasipura,12.170467623047854,76.90423959287685,33.9,37.2,28.9,6.7,1.85,173.0,135.0,ISRIC SoilGrids v2.0
T.N_008,T.Narasipura,12.159338774030456,76.89615846915326,32.6,38.0,29.5,6.7,1.83,184.0,134.0,ISRIC SoilGrids v2.0
T.N_009,T.Narasipura,12.252024234335213,76.87257572081579,33.6,35.1,31.2,6.5,2.13,218.0,137.0,ISRIC SoilGrids v2.0
SAR_000,Saraguru,11.952953826173877,76.47645661165957,32.8,41.6,25.5,6.5,2.04,209.0,134.0,ISRIC SoilGrids v2.0
SAR_001,Saraguru,11.985174505992209,76.3979030141895,29.9,45.1,25.0,6.1,1.56,178.0,133.0,ISRIC SoilGrids v2.0
SAR_002,Saraguru,11.905264103288932,76.48293210900208,32.0,40.9,27.1,6.3,1.8,211.0,132.0,ISRIC SoilGrids v2.0
SAR_003,Saraguru,12.023219705910165,76.48552877249703,32.2,36.9,30.9,6.7,1.81,211.0,136.0,ISRIC SoilGrids v2.0
SAR_004,Saraguru,11.967158279527522,76.39229179928294,30.8,44.1,25.1,6.0,1.72,191.0,133.0,ISRIC SoilGrids v2.0
SAR_005,Saraguru,11.864298134402254,76.38357298089527,34.2,41.9,23.9,5.9,1.85,228.0,129.0,ISRIC SoilGrids v2.0
SAR_006,Saraguru,11.837684316594466,76.38092311483133,33.0,43.0,24.0,5.8,1.84,244.0,125.0,ISRIC SoilGrids v2.0
SAR_007,Saraguru,11.81390605077667,76.39815987783845,34.0,43.3,22.7,6.0,1.93,198.0,125.0,ISRIC SoilGrids v2.0
SAR_008,Saraguru,11.962818425687217,76.35409612198225,28.9,44.3,26.7,5.9,1.68,209.0,131.0,ISRIC SoilGrids v2.0
SAR_009,Saraguru,11.793868294922932,76.29819541620533,27.9,38.5,33.5,5.8,3.83,356.0,111.0,ISRIC SoilGrids v2.0
GUN_000,Gundlupet,11.871288593052343,76.72869650952886,30.3,42.7,27.0,6.8,1.84,194.0,139.0,ISRIC SoilGrids v2.0
GUN_001,Gundlupet,11.860098441704318,76.61974331130871,33.2,40.3,26.4,6.8,1.94,417.0,129.0,ISRIC SoilGrids v2.0
GUN_002,Gundlupet,11.801512510603567,76.75671736210191,29.7,41.2,29.1,7.0,1.69,215.0,135.0,ISRIC SoilGrids v2.0
GUN_003,Gundlupet,11.709484079269611,76.56535235443073,33.8,37.9,28.3,6.0,3.74,397.0,112.0,ISRIC SoilGrids v2.0
GUN_004,Gundlupet,11.880954861947131,76.69522605780844,31.9,40.9,27.1,7.2,1.94,202.0,137.0,ISRIC SoilGrids v2.0
GUN_005,Gundlupet,11.736278489311553,76.79909523547032,33.1,34.6,32.2,7.1,1.94,219.0,133.0,ISRIC SoilGrids v2.0
GUN_006,Gundlupet,11.826692881018166,76.7530274928745,31.0,41.1,27.9,7.2,1.73,190.0,139.0,ISRIC SoilGrids v2.0
GUN_007,Gundlupet,11.81284569560097,76.8044983821346,32.1,41.1,26.8,6.7,1.67,235.0,136.0,ISRIC SoilGrids v2.0
GUN_008,Gundlupet,11.833513023223418,76.63824315325594,31.7,41.7,26.5,6.7,1.71,205.0,134.0,ISRIC SoilGrids v2.0
GUN_009,Gundlupet,11.794108860657328,76.68252541177037,33.2,41.5,25.3,6.7,1.64,206.0,137.0,ISRIC SoilGrids v2.0
CHA_000,Chamarajanagara,11.832936603460514,77.07410850519716,31.0,41.3,27.7,6.5,2.42,317.0,129.0,ISRIC SoilGrids v2.0
CHA_001,Chamarajanagara,11.975162061084601,76.8438232963611,29.7,44.0,26.3,7.2,1.84,196.0,136.0,ISRIC SoilGrids v2.0
CHA_002,Chamarajanagara,11.815520087688528,76.88481300280698,31.2,41.8,27.0,7.1,1.72,209.0,137.0,ISRIC SoilGrids v2.0
CHA_003,Chamarajanagara,11.854975330425422,77.02598968872384,28.0,42.0,30.0,6.8,2.0,226.0,138.0,ISRIC SoilGrids v2.0
CHA_004,Chamarajanagara,12.06063846697507,76.98348805204826,33.0,36.7,30.3,6.9,1.91,194.0,136.0,ISRIC SoilGrids v2.0
CHA_005,Chamarajanagara,12.10045833455237,76.97560065042614,34.9,34.6,30.5,6.8,1.73,209.0,137.0,ISRIC SoilGrids v2.0
CHA_006,Chamarajanagara,11.901485228561556,76.83462654338628,30.6,42.3,27.1,6.9,1.8,216.0,136.0,ISRIC SoilGrids v2.0
CHA_007,Chamarajanagara,11.890007153843815,76.76846287905707,31.6,39.1,29.3,7.0,1.91,251.0,134.0,ISRIC SoilGrids v2.0
CHA_008,Chamarajanagara,11.9958248311017,76.7644486433839,31.6,43.1,25.3,7.0,1.67,186.0,136.0,ISRIC SoilGrids v2.0
CHA_009,Chamarajanagara,11.82764159052883,77.06881751443375,30.6,41.5,27.9,6.6,2.24,277.0,136.0,ISRIC SoilGrids v2.0
YAL_000,Yalandur,12.031921581572844,77.07762106659287,28.2,42.6,29.3,6.6,1.85,225.0,135.0,ISRIC SoilGrids v2.0
YAL_001,Yalandur,12.068932671874215,77.01910035207152,,,,,,,,ISRIC SoilGrids v2.0
YAL_002,Yalandur,12.04830278832818,77.045417447157,32.1,37.9,30.0,6.6,1.7,245.0,135.0,ISRIC SoilGrids v2.0
YAL_003,Yalandur,12.055003430696035,77.0164979578577,,,,,,,,ISRIC SoilGrids v2.0
YAL_004,Yalandur,12.070686166253044,77.03431214939847,30.9,36.4,32.7,6.6,1.52,430.0,127.0,ISRIC SoilGrids v2.0
YAL_005,Yalandur,12.105389980500275,77.0372828695114,35.2,34.9,29.9,6.6,1.87,203.0,136.0,ISRIC SoilGrids v2.0
YAL_006,Yalandur,11.92703896922414,77.16344945631626,33.0,38.8,28.2,6.0,3.95,505.0,110.0,ISRIC SoilGrids v2.0
YAL_007,Yalandur,12.061563081819493,77.06322637714413,28.5,40.9,30.6,6.5,1.52,224.0,135.0,ISRIC SoilGrids v2.0
YAL_008,Yalandur,12.038498424817282,77.11689273907251,27.0,44.2,28.8,6.7,1.79,314.0,126.0,ISRIC SoilGrids v2.0
YAL_009,Yalandur,12.06304685674559,77.00541216467336,31.8,36.2,32.0,6.9,1.68,199.0,138.0,ISRIC SoilGrids v2.0
KOL_000,Kollegal,12.23150535732274,77.1455492926755,35.9,37.5,26.6,6.7,1.47,236.0,135.0,ISRIC SoilGrids v2.0
KOL_001,Kollegal,12.12746111316518,77.05603183651502,33.3,36.8,30.0,6.7,1.94,212.0,134.0,ISRIC SoilGrids v2.0
KOL_002,Kollegal,12.270976823789328,77.22124154885125,26.6,44.6,28.8,6.7,1.83,253.0,130.0,ISRIC SoilGrids v2.0
KOL_003,Kollegal,12.156446831580498,77.00492620408451,34.4,36.5,29.1,6.6,1.67,187.0,135.0,ISRIC SoilGrids v2.0
KOL_004,Kollegal,12.14281315135761,77.09306858178842,32.5,38.9,28.6,6.6,2.02,253.0,137.0,ISRIC SoilGrids v2.0
KOL_005,Kollegal,12.065363421153748,77.16549514356213,29.5,42.1,28.4,6.2,3.13,388.0,117.0,ISRIC SoilGrids v2.0
KOL_006,Kollegal,12.226929760837063,77.18129740385437,28.0,43.0,29.0,6.8,2.43,272.0,126.0,ISRIC SoilGrids v2.0
KOL_007,Kollegal,12.158612481577345,77.16817234965609,30.5,43.0,26.6,6.6,2.15,233.0,137.0,ISRIC SoilGrids v2.0
KOL_008,Kollegal,12.165429611110726,76.99223155330428,36.6,34.7,28.7,6.6,1.73,198.0,136.0,ISRIC SoilGrids v2.0
KOL_009,Kollegal,12.205997083223746,77.25680195937983,29.2,44.1,26.8,6.7,1.78,222.0,136.0,ISRIC SoilGrids v2.0
HAN_000,Hanur,12.033592756402365,77.66879991759565,30.1,40.1,29.8,6.2,3.95,448.0,116.0,ISRIC SoilGrids v2.0
HAN_001,Hanur,12.146136095425787,77.3281577361856,31.2,38.6,30.2,7.0,1.83,201.0,138.0,ISRIC SoilGrids v2.0
HAN_002,Hanur,11.99337487464822,77.45208654612883,29.6,40.8,29.6,6.5,2.3,354.0,133.0,ISRIC SoilGrids v2.0
HAN_003,Hanur,11.888670999174371,77.39726161952566,27.2,43.7,29.1,6.7,1.95,296.0,129.0,ISRIC SoilGrids v2.0
HAN_004,Hanur,11.869547592457147,77.2207064094194,30.2,41.0,28.8,6.3,3.45,376.0,118.0,ISRIC SoilGrids v2.0
HAN_005,Hanur,11.951834157861793,77.25763751823156,28.5,40.9,30.6,6.8,1.84,255.0,132.0,ISRIC SoilGrids v2.0
HAN_006,Hanur,12.060950198099778,77.47776175733651,29.8,39.1,31.1,6.6,1.97,258.0,135.0,ISRIC SoilGrids v2.0
HAN_007,Hanur,11.974577691304654,77.55391928513619,32.4,39.3,28.3,6.2,4.14,443.0,116.0,ISRIC SoilGrids v2.0
HAN_008,Hanur,11.978458432549123,77.26815431380261,27.7,42.9,29.5,6.7,1.67,257.0,133.0,ISRIC SoilGrids v2.0
HAN_009,Hanur,11.981808392815774,77.33677639074838,25.4,44.3,30.2,6.8,1.82,246.0,132.0,ISRIC SoilGrids v2.0
GAU_000,Gauribidanur,13.610107240598966,77.41434076848883,26.1,51.0,22.9,7.0,1.43,194.0,143.0,ISRIC SoilGrids v2.0
GAU_001,Gauribidanur,13.733199102092893,77.53666370014662,32.7,47.9,19.4,6.9,1.45,201.0,144.0,ISRIC SoilGrids v2.0
GAU_002,Gauribidanur,13.605430405808761,77.61414798959338,25.5,54.3,20.2,6.4,1.33,199.0,139.0,ISRIC SoilGrids v2.0
GAU_003,Gauribidanur,13.606058626258948,77.5021956210128,26.9,51.6,21.5,6.8,1.46,160.0,142.0,ISRIC SoilGrids v2.0
GAU_004,Gauribidanur,13.577084199447345,77.40112960887579,27.9,53.0,19.1,6.7,1.49,188.0,141.0,ISRIC SoilGrids v2.0
GAU_005,Gauribidanur,13.684455659645378,77.59320887118554,25.2,52.4,22.3,7.0,1.7,171.0,143.0,ISRIC SoilGrids v2.0
GAU_006,Gauribidanur,13.738449394799144,77.6671200248327,28.1,51.0,20.8,6.5,1.54,204.0,141.0,ISRIC SoilGrids v2.0
GAU_007,Gauribidanur,13.704844613873084,77.6557749014113,26.5,57.4,16.1,6.6,1.93,349.0,137.0,ISRIC SoilGrids v2.0
GAU_008,Gauribidanur,13.474006004757186,77.45462610592615,21.0,64.7,14.3,6.3,1.48,196.0,138.0,ISRIC SoilGrids v2.0
GAU_009,Gauribidanur,13.639236861926578,77.54354862657152,30.0,48.2,21.8,7.0,1.54,175.0,140.0,ISRIC SoilGrids v2.0
CHI_000,Chikkaballapura,13.493276435043425,77.69652594675436,20.0,62.8,17.2,6.2,2.65,443.0,121.0,ISRIC SoilGrids v2.0
CHI_001,Chikkaballapura,13.548074542330518,77.69766345218794,23.0,61.0,16.0,6.2,1.69,380.0,131.0,ISRIC SoilGrids v2.0
CHI_002,Chikkaballapura,13.382622783215279,77.70253833778801,20.7,63.6,15.7,6.0,1.59,208.0,134.0,ISRIC SoilGrids v2.0
CHI_003,Chikkaballapura,13.57714120805796,77.76888357547317,24.0,60.1,16.0,6.4,1.38,252.0,137.0,ISRIC SoilGrids v2.0
CHI_004,Chikkaballapura,13.611116789769843,77.78098053449645,25.1,56.2,18.7,6.7,1.37,268.0,139.0,ISRIC SoilGrids v2.0
CHI_005,Chikkaballapura,13.440205549642982,77.8380627007212,27.3,49.8,22.9,6.7,1.71,207.0,136.0,ISRIC SoilGrids v2.0
CHI_006,Chikkaballapura,13.346872288407436,77.67352139357637,19.8,59.3,20.9,6.4,1.86,272.0,131.0,ISRIC SoilGrids v2.0
CHI_007,Chikkaballapura,13.38688388345492,77.73927198115436,24.9,57.7,17.4,6.2,1.34,219.0,136.0,ISRIC SoilGrids v2.0
CHI_008,Chikkaballapura,13.586601965142831,77.84973493224408,26.6,52.2,21.1,6.9,1.44,228.0,140.0,ISRIC SoilGrids v2.0
CHI_009,Chikkaballapura,13.57062757272273,77.79796817684644,24.6,55.7,19.7,6.6,1.3,206.0,137.0,ISRIC SoilGrids v2.0
GUD_000,Gudibande,13.645782481917026,77.68478447762588,24.0,61.1,14.9,6.7,1.27,272.0,139.0,ISRIC SoilGrids v2.0
GUD_001,Gudibande,13.647247366643752,77.79359601715197,26.9,52.4,20.7,6.6,1.31,276.0,139.0,ISRIC SoilGrids v2.0
GUD_002,Gudibande,13.741748113628352,77.73793149975542,28.0,54.2,17.9,6.8,1.35,233.0,140.0,ISRIC SoilGrids v2.0
GUD_003,Gudibande,13.686497648275404,77.8149276942252,28.4,50.9,20.7,6.9,1.37,209.0,143.0,ISRIC SoilGrids v2.0
GUD_004,Gudibande,13.648710073855627,77.78612180972442,26.1,54.6,19.3,6.6,1.27,270.0,139.0,ISRIC SoilGrids v2.0
GUD_005,Gudibande,13.663233663741766,77.70121301971265,25.9,59.2,14.9,6.6,1.52,250.0,137.0,ISRIC SoilGrids v2.0
GUD_006,Gudibande,13.656228359137032,77.6661563591943,26.4,53.6,20.0,6.5,1.97,382.0,137.0,ISRIC SoilGrids v2.0
GUD_007,Gudibande,13.686845039643385,77.68683144656117,27.0,57.0,16.0,6.4,1.84,409.0,131.0,ISRIC SoilGrids v2.0
GUD_008,Gudibande,13.627878877736102,77.84268734077942,29.1,51.1,19.9,7.0,1.28,236.0,144.0,ISRIC SoilGrids v2.0
GUD_009,Gudibande,13.72582897356896,77.80072629323934,29.1,45.7,25.2,6.9,1.27,231.0,143.0,ISRIC SoilGrids v2.0
BAG_000,Bagepalli,13.750166214172689,77.90263404902728,26.8,52.0,21.3,6.5,2.24,426.0,128.0,ISRIC SoilGrids v2.0
BAG_001,Bagepalli,13.703204988236308,77.9247387422663,25.1,53.8,21.1,6.7,1.69,387.0,132.0,ISRIC SoilGrids v2.0
BAG_002,Bagepalli,13.884804877843882,77.93782282084567,29.5,51.2,19.3,6.8,1.36,200.0,141.0,ISRIC SoilGrids v2.0
BAG_003,Bagepalli,13.833880227099524,77.8717684769318,29.4,53.4,17.2,6.7,1.52,293.0,138.0,ISRIC SoilGrids v2.0
BAG_004,Bagepalli,13.924964671796035,77.86629671098876,30.7,45.9,23.3,6.6,1.47,227.0,138.0,ISRIC SoilGrids v2.0
BAG_005,Bagepalli,13.907733305182147,77.87975744623611,27.1,54.4,18.5,6.6,1.62,380.0,130.0,ISRIC SoilGrids v2.0
BAG_006,Bagepalli,13.764126144611831,77.79299056553549,29.3,49.5,21.2,6.9,1.26,226.0,144.0,ISRIC SoilGrids v2.0
BAG_007,Bagepalli,13.895963324638515,77.88836566830238,27.7,55.1,17.2,6.7,1.77,330.0,132.0,ISRIC SoilGrids v2.0
BAG_008,Bagepalli,13.841949261852907,77.83297203091523,31.1,49.0,19.9,6.7,1.2,231.0,145.0,ISRIC SoilGrids v2.0
BAG_009,Bagepalli,13.858744613696832,78.02958214674136,30.7,45.5,23.8,6.9,1.23,191.0,145.0,ISRIC SoilGrids v2.0
SHI_000,Shidlagatta,13.323944995916921,77.86696942050003,25.7,57.4,16.8,6.5,1.11,188.0,136.0,ISRIC SoilGrids v2.0
SHI_001,Shidlagatta,13.466365293332135,77.89955236669641,25.9,58.3,15.8,6.7,1.22,197.0,138.0,ISRIC SoilGrids v2.0
SHI_002,Shidlagatta,13.33410307183103,77.93366846210425,22.1,57.6,20.3,6.6,1.15,189.0,139.0,ISRIC SoilGrids v2.0
SHI_003,Shidlagatta,13.368322808059071,77.89966019675724,24.3,53.1,22.6,6.6,1.52,193.0,138.0,ISRIC SoilGrids v2.0
SHI_004,Shidlagatta,13.474818582403739,77.89243584836355,28.0,53.7,18.3,6.7,1.25,227.0,140.0,ISRIC SoilGrids v2.0
SHI_005,Shidlagatta,13.404889557622852,77.88938056022612,23.7,53.6,22.8,6.6,1.68,228.0,139.0,ISRIC SoilGrids v2.0
SHI_006,Shidlagatta,13.526524133628971,77.95645707905295,25.0,52.9,22.1,6.7,1.43,180.0,139.0,ISRIC SoilGrids v2.0
SHI_007,Shidlagatta,13.481339555163856,77.9286464675095,25.3,56.0,18.7,6.6,1.4,236.0,139.0,ISRIC SoilGrids v2.0
SHI_008,Shidlagatta,13.436848014852638,77.87451495985795,23.6,60.1,16.4,6.5,1.48,196.0,139.0,ISRIC SoilGrids v2.0
SHI_009,Shidlagatta,13.282369511663704,77.86188325787293,22.3,62.1,15.7,6.5,1.12,180.0,136.0,ISRIC SoilGrids v2.0
CHI_000,Chinthamani,13.308765230346452,77.97788087526449,23.6,60.5,15.9,6.7,1.12,194.0,140.0,ISRIC SoilGrids v2.0
CHI_001,Chinthamani,13.526864281100549,78.11646665148376,27.0,46.1,26.8,6.9,1.32,191.0,143.0,ISRIC SoilGrids v2.0
CHI_002,Chinthamani,13.553949619345593,78.1954764407591,29.9,49.6,20.5,6.9,1.22,192.0,145.0,ISRIC SoilGrids v2.0
CHI_003,Chinthamani,13.44146244012497,78.169508325873,26.1,53.1,20.9,6.9,1.17,170.0,142.0,ISRIC SoilGrids v2.0
CHI_004,Chinthamani,13.497021517800437,78.04490554941796,26.4,53.9,19.7,6.7,1.24,198.0,141.0,ISRIC SoilGrids v2.0
CHI_005,Chinthamani,13.65552646280659,78.15579136315762,28.5,49.6,22.0,6.7,1.32,230.0,142.0,ISRIC SoilGrids v2.0
CHI_006,Chinthamani,13.28594317133984,78.02957726387788,20.4,54.7,24.9,6.6,1.39,192.0,135.0,ISRIC SoilGrids v2.0
CHI_007,Chinthamani,13.504730181951954,78.1513448760066,29.8,49.1,21.1,6.8,1.2,200.0,143.0,ISRIC SoilGrids v2.0
CHI_008,Chinthamani,13.461695864821907,77.97337473189938,25.3,56.0,18.7,6.5,1.49,240.0,138.0,ISRIC SoilGrids v2.0
CHI_009,Chinthamani,13.569950502122534,78.13396178839031,31.4,44.5,24.1,6.8,1.23,173.0,150.0,ISRIC SoilGrids v2.0
MAG_000,Magadi,12.937425974147391,77.20740763097528,19.8,61.0,19.3,6.4,1.35,203.0,137.0,ISRIC SoilGrids v2.0
MAG_001,Magadi,12.928194523953936,77.18221559182119,21.3,60.2,18.5,6.4,1.69,173.0,139.0,ISRIC SoilGrids v2.0
MAG_002,Magadi,12.913917383557992,77.27122368931147,20.5,62.1,17.4,6.3,1.45,260.0,134.0,ISRIC SoilGrids v2.0
MAG_003,Magadi,13.021201853687007,77.11700928191098,22.2,59.3,18.5,6.5,1.53,177.0,140.0,ISRIC SoilGrids v2.0
MAG_004,Magadi,13.058152282396208,77.14961619674648,20.2,63.5,16.3,6.6,1.48,172.0,138.0,ISRIC SoilGrids v2.0
MAG_005,Magadi,13.067862867584143,77.10218551502885,22.1,57.2,20.7,6.5,1.71,183.0,139.0,ISRIC SoilGrids v2.0
MAG_006,Magadi,12.910719399906673,77.3087857764825,22.6,56.6,20.8,6.3,2.13,312.0,129.0,ISRIC SoilGrids v2.0
MAG_007,Magadi,13.050568514056563,77.28425486560764,20.3,62.7,17.0,6.5,1.46,164.0,137.0,ISRIC SoilGrids v2.0
MAG_008,Magadi,12.847287462548303,77.25753819659307,21.8,57.0,21.1,6.3,1.72,197.0,137.0,ISRIC SoilGrids v2.0
MAG_009,Magadi,13.183064003116254,77.17891012076406,19.4,64.2,16.4,6.3,1.55,169.0,138.0,ISRIC SoilGrids v2.0
RAM_000,Ramanagara,12.662780715590495,77.32403300273559,28.9,45.0,26.0,6.5,1.37,198.0,140.0,ISRIC SoilGrids v2.0
RAM_001,Ramanagara,12.688571580596053,77.36056864071232,28.1,47.2,24.7,6.4,1.91,314.0,129.0,ISRIC SoilGrids v2.0
RAM_002,Ramanagara,12.823389885393173,77.32239025108817,19.9,61.5,18.6,6.6,1.87,256.0,132.0,ISRIC SoilGrids v2.0
RAM_003,Ramanagara,12.691874138967925,77.38374157333358,29.7,47.9,22.4,6.4,1.84,206.0,136.0,ISRIC SoilGrids v2.0
RAM_004,Ramanagara,12.811249050193824,77.27686502713509,18.6,63.2,18.2,6.4,1.59,237.0,133.0,ISRIC SoilGrids v2.0
RAM_005,Ramanagara,12.720639004851137,77.28319230240619,,,,,,,,ISRIC SoilGrids v2.0
RAM_006,Ramanagara,12.685350063447702,77.26789880383006,30.0,48.5,21.6,6.6,1.81,215.0,137.0,ISRIC SoilGrids v2.0
RAM_007,Ramanagara,12.63488409960988,77.28857012586514,28.4,49.8,21.8,6.5,1.93,202.0,138.0,ISRIC SoilGrids v2.0
RAM_008,Ramanagara,12.817024223803985,77.41963893762339,19.6,57.6,22.8,6.5,1.44,166.0,137.0,ISRIC SoilGrids v2.0
RAM_009,Ramanagara,12.665948758885959,77.3058853890407,30.9,44.6,24.5,6.5,1.96,198.0,140.0,ISRIC SoilGrids v2.0
CHA_000,Channapatna,12.56021537350684,77.23430912989029,28.7,44.3,27.0,6.6,2.07,306.0,128.0,ISRIC SoilGrids v2.0
CHA_001,Channapatna,12.711160839688944,77.13273165445742,28.9,49.5,21.7,6.5,1.81,227.0,137.0,ISRIC SoilGrids v2.0
CHA_002,Channapatna,12.512824539421622,77.14607087529778,36.8,36.5,26.7,6.7,1.47,189.0,139.0,ISRIC SoilGrids v2.0
CHA_003,Channapatna,12.781320571845065,77.13399184070987,23.6,54.4,22.0,6.5,1.29,212.0,138.0,ISRIC SoilGrids v2.0
CHA_004,Channapatna,12.586375770636273,77.20451619556911,35.4,37.5,27.2,6.6,1.92,187.0,139.0,ISRIC SoilGrids v2.0
CHA_005,Channapatna,12.532620581983956,77.15774188899871,38.1,37.2,24.7,6.7,1.52,179.0,138.0,ISRIC SoilGrids v2.0
CHA_006,Channapatna,12.569951300733027,77.16855135720922,35.0,39.0,26.0,6.6,1.52,210.0,139.0,ISRIC SoilGrids v2.0
CHA_007,Channapatna,12.560703520399038,77.2442149461573,29.5,47.9,22.6,6.7,1.65,265.0,130.0,ISRIC SoilGrids v2.0
CHA_008,Channapatna,12.600907609940856,77.12143448485376,37.0,36.7,26.3,6.5,1.73,186.0,139.0,ISRIC SoilGrids v2.0
CHA_009,Channapatna,12.590618533428547,77.30980835787423,26.3,48.1,25.6,6.6,1.66,261.0,133.0,ISRIC SoilGrids v2.0
YAD_000,Yadgir,16.838895315135666,77.05534061615221,34.9,35.1,30.0,6.8,1.66,172.0,154.0,ISRIC SoilGrids v2.0
YAD_001,Yadgir,16.716518207985583,77.14586756304556,39.1,30.4,30.5,7.3,1.39,314.0,138.0,ISRIC SoilGrids v2.0
YAD_002,Yadgir,16.623519679193635,77.22666458127757,37.7,31.8,30.5,7.3,1.24,155.0,154.0,ISRIC SoilGrids v2.0
YAD_003,Yadgir,16.825725354059866,77.10869968047813,31.2,43.5,25.4,7.0,1.2,305.0,139.0,ISRIC SoilGrids v2.0
YAD_004,Yadgir,16.904865087447384,77.02168048062042,35.9,33.6,30.5,7.1,1.29,314.0,142.0,ISRIC SoilGrids v2.0
YAD_005,Yadgir,16.738069361277162,77.13284006222258,35.6,32.3,32.1,7.1,1.33,164.0,154.0,ISRIC SoilGrids v2.0
YAD_006,Yadgir,16.72546789863158,77.23834178079358,30.4,39.7,29.9,6.9,1.59,192.0,153.0,ISRIC SoilGrids v2.0
YAD_007,Yadgir,16.5461536398446,77.25587248294596,37.3,32.2,30.5,7.4,1.34,273.0,139.0,ISRIC SoilGrids v2.0
YAD_008,Yadgir,16.79492048372576,77.12537356542116,33.8,36.7,29.5,6.8,1.6,174.0,153.0,ISRIC SoilGrids v2.0
YAD_009,Yadgir,16.75711102921577,77.07390213139352,38.9,30.9,30.2,7.1,1.67,272.0,149.0,ISRIC SoilGrids v2.0
SHA_000,Shahpur,16.839089739101283,76.79784373420229,35.9,37.2,26.8,7.1,1.18,134.0,153.0,ISRIC SoilGrids v2.0
SHA_001,Shahpur,16.81193347862231,76.8864392798842,,,,,,,,ISRIC SoilGrids v2.0
SHA_002,Shahpur,16.636489665724785,76.90558617598276,38.0,35.9,26.2,7.2,1.2,198.0,151.0,ISRIC SoilGrids v2.0
SHA_003,Shahpur,16.772005636785423,76.88546315758201,38.4,36.3,25.3,7.1,1.59,334.0,142.0,ISRIC SoilGrids v2.0
SHA_004,Shahpur,16.790911680122218,76.84539728311223,37.1,37.8,25.1,7.1,1.24,335.0,142.0,ISRIC SoilGrids v2.0
SHA_005,Shahpur,16.659974748675403,76.84058095218778,30.7,47.5,21.8,6.6,1.31,221.0,149.0,ISRIC SoilGrids v2.0
SHA_006,Shahpur,16.833947453778674,76.87501022570468,38.2,35.0,26.8,7.2,1.25,172.0,152.0,ISRIC SoilGrids v2.0
SHA_007,Shahpur,16.695988238462007,76.64861961002364,35.6,37.7,26.6,6.9,1.39,168.0,153.0,ISRIC SoilGrids v2.0
SHA_008,Shahpur,16.770850108143776,77.04333897684738,38.5,31.2,30.3,7.1,1.53,141.0,157.0,ISRIC SoilGrids v2.0
SHA_009,Shahpur,16.750872520470914,76.88819762602036,37.5,37.5,25.0,7.1,1.3,296.0,,ISRIC SoilGrids v2.0
SHO_000,Shorapur,16.44297585990895,76.7787041321502,37.7,34.4,27.8,7.2,1.27,320.0,,ISRIC SoilGrids v2.0
SHO_001,Shorapur,16.423649356052692,76.74074395289912,36.4,35.1,28.5,7.4,1.14,311.0,144.0,ISRIC SoilGrids v2.0
SHO_002,Shorapur,16.448067470748942,76.63014093836318,36.5,39.3,24.2,7.0,1.22,195.0,149.0,ISRIC SoilGrids v2.0
SHO_003,Shorapur,16.594360507440133,76.41669041752957,31.0,43.2,25.8,7.2,1.16,175.0,150.0,ISRIC SoilGrids v2.0
SHO_004,Shorapur,16.546189705167496,76.81184377876593,32.4,44.1,23.5,7.0,1.18,371.0,141.0,ISRIC SoilGrids v2.0
SHO_005,Shorapur,16.634220308315218,76.4652196054507,31.0,42.1,26.9,7.3,1.13,167.0,150.0,ISRIC SoilGrids v2.0
SHO_006,Shorapur,16.69068860596668,76.43377764899189,31.5,40.4,28.1,7.3,1.22,159.0,148.0,ISRIC SoilGrids v2.0
SHO_007,Shorapur,16.532891399325607,76.81492693536893,37.9,36.5,25.6,7.0,1.19,192.0,152.0,ISRIC SoilGrids v2.0
SHO_008,Shorapur,16.518553012418522,76.78576239602728,30.6,45.5,24.0,6.8,1.32,407.0,145.0,ISRIC SoilGrids v2.0
SHO_009,Shorapur,16.53196141675222,76.77752776203911,31.4,46.8,21.9,6.8,1.41,192.0,149.0,ISRIC SoilGrids v2.0
